ticket_id,created_at_unix,event_id,perf_date,perf_time,venue,ticket_type,name_type,delivery_method,seller_name,seller_rating,order_num,ticket_tags,first_observed_at,first_observed_source,last_observed_at,sold_at,sold_at_source,status,quantity,price,raw_description,details_fetched,year_month
iugxt1lxm5,1788242283575,kamigata-expo-park-fes-2026,2026-10-31,,[大阪府] 万博記念公園,paper,female,当日手渡し,☁️,5.0,,番手,2026-09-01 05:58:03,,2026-09-01 07:01:20,,,deleted,2,16400,"2名義中2番手
即3.8
定価分チケテン残り手渡し
初期当選/なにわ・Aぇ名義/すり替えなし/下3桁提示可
【お取引について】
・当日は開場30分前を目安に、会場付近にて集合し、同時入場いたします。
・入場後、チケットを一度回収し、こちらで座席を選択後、こちらが選択しなかった座席をお渡しいたします。
・チケットお渡し後は、速やかに受取連絡をお願いいたします。
・公演中止以外の返金はいたしかねます。
・座席等に関するクレームは一切お受けできません。
・トラブル防止のため、代理購入はご遠慮ください。
・日本語でスムーズにやり取りができる女性のみご購入をお願いいたします。",True,2026-09
j29fxafv8p,1788249391935,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,pickup_number,female,入金後2日以内に発券番号共有,w,5.0,,,2026-09-01 07:56:31,,2026-09-04 18:01:17,2026-09-01 20:01:18,transition_observed,sold,2,14800,"いち早ぴあプレミアム先行　重複すり替えなし1番手
代金上乗せでアプグレ対応可です。

発券開始後に、発券番号を連絡いたしますのでご自身で発券していただく形になり...",True,2026-09
4js16bidlp,,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,paper,female,公演日3日前よりご自身で発券,り,5.0,,QR,2026-09-01 07:31:49,,2026-09-05 00:01:13,,,listing,2,14000,"ぴあプレミアム先行　すり替えなし。

アプグレ対応不可

発券開始後に、発券番号を連絡いたしますのでご自身で発券していただく形になります。

公演中止以外、如何...",True,2026-09
51s1xqdo6q,1788261992970,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,electronic,female,分配,ち,5.0,,,2026-09-01 11:26:32,,2026-09-01 14:01:18,,,deleted,2,14210,"ぴあプレ先行、すり替えなし。プラベルにてお取引希望致します。アプグレ対応可能です。
公演中止の場合のみ、定価分返金させていただきます。",True,2026-09
i5t149rd5r,1788265238865,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,pickup_number,female,公演2日前(11月19日)に発券番号共有,☆A,5.0,,,2026-09-01 12:20:38,,2026-09-04 18:01:17,2026-09-02 01:01:11,transition_observed,sold,2,9999,"チケットぴあ“いち早プレリザーブ※NICOS限定”での当選。
11/19(木)に発券番号をお伝えしますのでご自身でセブンイレブンで発券してください。
発券に必要...",True,2026-09
5ryxt4tz98,1788253112861,kamigata-expo-park-fes-2026,2026-11-01,,[大阪府] 万博記念公園,electronic,female,公演日7日前までにQRコード共有,さなち,5.0,,QR,2026-09-01 08:58:32,,2026-09-02 14:01:17,,,deleted,2,31000,"FC初期当選分 

QRごとのお渡し 条件なし
 期限内会員 Pay-easy決済 着ブロなし 郵便戻りなし すり替えなし 会員番号の下3桁お伝え。中止の場合の...",True,2026-09
peq9xd3cdw,1788280292756,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,pickup_number,female,11/18に発券番号の共有,mimimi,5.0,,同行QR,2026-09-01 16:31:32,,2026-09-02 14:01:17,,,deleted,2,10000,"チケットぴあ いち早プレリザーブ での当選

アプグレなし/1-4連
11/18(木)に発券番号をお伝えしますのでセブンイレブンにてご自身で発券をお願いいたしま...",True,2026-09
p9mku7qv8n,1788257381225,tvasahi-dream-festival-2026,2026-11-23,15:00,Kアリーナ横浜,pickup_number,female,アプグレ当選時は差額当日手渡し,と,5.0,,,2026-09-01 10:09:41,,2026-09-02 09:01:19,,,deleted,2,23000,アプグレ当選時、手渡しの際差額をいただきます。,True,2026-09
gidjqcy1r5,1788313725642,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,paper,female,当日手渡し,な,5.0,,ランダム,2026-09-02 01:48:45,,2026-09-02 14:01:17,,,deleted,2,17000,"いち早ぴあプレ当選

9名義中3番手
アプグレ申込予定。アプグレ当選の座席選択された場合、上乗せ可能な方のみお願いいたします。
公演中止以外でのキャンセル・返金...",True,2026-09
10ge80f24w,1788315725641,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,pickup_number,female,11/18に発券番号の共有,mimimi,5.0,,同行QR,2026-09-02 02:22:05,,2026-09-02 14:01:17,,,deleted,2,8000,"チケットぴあ いち早プレリザーブ での当選

アプグレなし/2連
分配もしくは発券番号でのお譲り
分配ですとご本人様名義で発券が可能です🙆🏻‍♀️

11/...",True,2026-09
sold_tvasahi-dream-festival-2026_1788332804821_11893,1788332804821,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,paper,female,当日手渡し,,,,,2026-09-02 07:06:44,,2026-09-04 18:01:17,,historical_unknown,sold,2,11893,"1.15/枚 チケテン通し
1.15/枚 当日手渡し
アプグレ当選名義の場合は+0.7/枚",False,2026-09
0g3131oqsd,,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,paper,female,発券番号をお伝え致します,R,5.0,,,2026-09-01 11:02:50,,2026-09-05 00:01:13,,,listing,2,16000,"ぴあプレリザーブ先行、すり替えなし
上乗せでアプグレ対応可能です。
公演中止の場合のみ、定価分返金させていただきます。",True,2026-09
6cqgyw9qdc,1788254190918,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,paper,female,当日手渡しまたは公演3日前に郵送,あ,5.0,,番手,2026-09-01 09:16:30,,2026-09-03 15:01:14,,,deleted,2,14800,"最速先行/2名義中2番手/すり替えなし
✨️プラベル移行の場合14,210円/枚✨️

2名義ともアプグレ申込予定のため、アプグレが当選した際にはアプグレ代定価...",True,2026-09
wgim535m8w,1788273521642,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,paper,female,当日手渡し,K,5.0,,番手,2026-09-01 14:38:41,,2026-09-03 08:01:15,,,deleted,2,15000,"チケットぴあ“いち早プレリザーブ※NICOS限定”での当選

2名義中2番手/すり替えなし

2名義ともアプグレ申込予定のため、アプグレが当選した際にはアプグレ...",True,2026-09
sivbp7ohd5,1788356721170,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,pickup_number,female,11/18に発券番号の共有,mimimi,5.0,,同行QR,2026-09-02 13:45:21,,2026-09-04 18:01:17,2026-09-03 06:01:18,transition_observed,sold,2,9800,"チケットぴあ いち早プレリザーブ での当選

✨価格交渉🉑プライベート出品、プラベルに切り替えさせていただく場合0.95にお値下げいたしますのでお気軽にお声が...",True,2026-09
sx6oyhfkj2,1788315326434,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,paper,female,当日手渡し,Ａ,5.0,,,2026-09-02 02:15:26,,2026-09-03 12:01:16,,,deleted,2,14000,"2名義中2番手です。アプグレ対応します。
",True,2026-09
9ip1ize8q5,1788408190272,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,electronic,female,発券番号,R,5.0,,,2026-09-03 04:03:10,,2026-09-03 11:01:19,,,deleted,2,15000,いち早プレリザーブでの当選 アプグレ可能です。アプグレ希望の場合ご相談ください。,True,2026-09
xu1vjsy3gv,1788436339348,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,electronic,female,分配または発券済チケットを当日手渡し,ゆん,5.0,,ランダム,2026-09-03 11:52:19,,2026-09-03 13:01:16,,,deleted,2,7000,"いち早プレリザーブ当選名義の中からランダム配布
(すべての名義にてアップグレード申し込みいたしますが、落選の場合もございますため確約ではございません。)
2枚でご購入いただいた場合は2連でお渡し致します。
11/18 12:00～発券開始となりますが、発券日の座席開示の状況によりお渡し方法が異なります。
発券済みのチケットを公演当日手渡しもしくはチケットごと分配でのお渡しになります。どちらも対応可能な方のみご購入をお願いいたします。
公演中止以外の理由での返金不可です。",True,2026-09
frgh5ft930,,kamigata-expo-park-fes-2026,2026-10-31,,[大阪府] 万博記念公園,electronic,female,QRごと 公演前日QRコード共有,くま,5.0,,,2026-09-03 10:51:53,,2026-09-04 19:01:10,2026-09-04 19:01:10,transition_observed,sold,1,30000,"QRごと Aぇ名義 有効期限内 下3桁開示可
公演前日にマイページにてログイン情報お伝えします。入場後は速やかにログアウト及び受け取り評価をお願いします。公演中...",True,2026-09
cq92lv5af1,,kamigata-expo-park-fes-2026,2026-10-31,,[大阪府] 万博記念公園,electronic,female,公演日前日までにログイン情報共有,C,5.0,,QR,2026-09-03 15:03:43,,2026-09-04 19:01:10,,,listing,2,45000,FC初期当選 / なにわ名義 / 重複すり替えなし / QR毎2連 / 郵送物エラー等なし / 下3桁提示可,True,2026-09
vg7jm1jmd8,,kamigata-expo-park-fes-2026,2026-10-31,,[大阪府] 万博記念公園,electronic,female,公演日前日にログイン情報共有,my,5.0,,QR,2026-09-02 11:49:23,,2026-09-04 19:01:10,,,listing,2,40000,"WEST.名義/QRごと/すり替えなし/会員番号下3桁提示可/初期当選/有効期限内

・公演日の前日にログイン情報をお伝えします。
・ログイン情報は他の方にお伝...",True,2026-09
4pr15tbdec,,kamigata-expo-park-fes-2026,2026-10-31,,[大阪府] 万博記念公園,electronic,female,公演前日にログイン情報共有,い,5.0,,QR,2026-09-01 07:40:30,,2026-09-04 19:01:10,,,listing,1,40000,"なにわ男子名義 / QR毎 / 重複すり替えなし / 初期当選 / 有効期間内 / 下3桁提示

エラー歴なし

公演の前日に連絡ボードにてログイン情報をお伝え...",True,2026-09
k7mpth5bqf,,kamigata-expo-park-fes-2026,2026-10-31,,[大阪府] 万博記念公園,electronic,female,2名義中2番手,a,5.0,,番手,2026-09-02 15:37:23,,2026-09-04 19:01:10,,,listing,2,25000,"【2名義中2番手】/初期当選/該当名義/有効期限内/変更ボタンあり/重複すり替えなし/下3桁提示可/EIGHT名義、ジュニア名義

※~8:30前集合可能な方の...",True,2026-09
1mg9lw2m3h,,kamigata-expo-park-fes-2026,2026-10-31,,[大阪府] 万博記念公園,electronic,female,公演日前日までにログイン情報共有,23,5.0,,QR,2026-09-03 10:33:59,,2026-09-04 19:01:10,,,listing,2,30000,"QR毎のお譲り
ジュニア名義（嶋﨑名義）×一般名義／下3桁提示可能／有効期限内／
前日までにログイン情報をお伝えさせていただきますので、ログインし確認お願いいた...",True,2026-09
oajkr9cdlt,,kamigata-expo-park-fes-2026,2026-10-31,,[大阪府] 万博記念公園,electronic,female,同行,R,5.0,,同行,2026-09-01 12:17:46,,2026-09-04 19:01:10,2026-09-04 19:01:10,transition_observed,sold,1,40000,"2名義中1番手 当方と同行

11/1もあるのでお声かけください

",True,2026-09
zfbt3wa05w,,kamigata-expo-park-fes-2026,2026-11-01,,[大阪府] 万博記念公園,electronic,female,公演日前日にログイン情報共有,ゆ,5.0,,QR,2026-09-02 23:48:19,,2026-09-04 19:01:10,,,listing,2,30000,"初期当選/QR毎/すり替えなし/有効期限内/エラー歴等なし/下3桁提示可/情報局名義
公演日前日に連絡ボードにてログイン情報お伝えします。
当日入場後は速やかに...",True,2026-09
ittbhujbrc,,kamigata-expo-park-fes-2026,2026-11-01,,[大阪府] 万博記念公園,electronic,female,公演日前日までにQRコード共有,m,5.0,,QR,2026-09-03 09:01:08,,2026-09-04 19:01:10,,,listing,2,35000,"なにわ名義/FC×FC/初期当選/QR毎/すり替えなし/有効期限内/エラー歴等なし/下3桁提示可/前回ドームビスタ席
公演日前日にログイン情報お伝えします。
当...",True,2026-09
oukjxy7ich,,kamigata-expo-park-fes-2026,2026-11-01,,[大阪府] 万博記念公園,electronic,female,公演前日ログイン情報共有,kaka,5.0,,QR,2026-09-01 07:43:20,,2026-09-04 19:01:10,,,listing,1,30000,"WEST.名義//QRごと/すり替えなし会員番号下3桁開示可/初期当選/有効期限内

ご購入いただきました時点で下3桁をお送りいたします。

公演日の前日にログ...",True,2026-09
jr7ako4nf6,,kamigata-expo-park-fes-2026,2026-11-01,,[大阪府] 万博記念公園,electronic,female,公演日前日にQRコード共有,kt,5.0,,QR,2026-09-02 05:45:18,,2026-09-04 19:01:10,,,listing,2,35000,"WEST.FC初期当選　同行者WEST.FC
プラベ出品にしますので購入ご希望の方はお伝えください
QR毎のお渡しとなります。
有効期限内名義、同一クレカ決済な...",True,2026-09
od2spdobm2,,kamigata-expo-park-fes-2026,2026-11-01,,[大阪府] 万博記念公園,electronic,female,公演日前日にログイン情報共有,my,5.0,,QR,2026-09-02 11:51:32,,2026-09-04 19:01:10,,,listing,2,40000,"WEST.名義/QR毎/すり替えなし/会員番号下3桁提示可/初期当選/有効期限内

・公演日の前日にログイン情報をお伝えします。
・ログイン情報は他の方にお伝え...",True,2026-09
yxf7agn2wj,,kamigata-expo-park-fes-2026,2026-11-01,,[大阪府] 万博記念公園,electronic,female,2名義中2番手,a,5.0,,番手,2026-09-02 15:38:46,,2026-09-04 19:01:10,2026-09-04 19:01:10,transition_observed,sold,2,28000,"【2名義中2番手】/初期当選/該当名義/有効期限内/変更ボタンあり/重複すり替えなし/下3桁提示可/なにわ名義、ジュニア名義

※~8:30前集合可能な方のみご...",True,2026-09
0k4g84vkz5,,kamigata-expo-park-fes-2026,2026-11-01,,[大阪府] 万博記念公園,electronic,female,公演日前日までにQRコード共有,🐶,5.0,,QR,2026-09-02 17:43:56,,2026-09-04 19:01:10,2026-09-04 19:01:10,transition_observed,sold,2,33000,"WEST.名義/同行者WEST.名義/QRごと/すり替えなし会員番号下3桁開示可/初期当選/有効期限内
代表者名義前ツ落選名義
ご購入いただきました時点で下3桁...",True,2026-09
dik9cvm6mk,,kamigata-expo-park-fes-2026,2026-11-01,,[大阪府] 万博記念公園,electronic,female,公演日前日にログイン情報共有,え,5.0,,QR,2026-09-02 11:48:34,,2026-09-04 19:01:10,,,listing,2,40000,"WEST.名義/QRごと/すり替えなし/会員番号下3桁提示可/初期当選/有効期限内

・公演日の前日にログイン情報をお伝えします。
・ログイン情報は他の方にお伝...",True,2026-09
xem1tnedms,,kamigata-expo-park-fes-2026,2026-11-01,,[大阪府] 万博記念公園,electronic,female,公演前日QRコード共有,ゅ,5.0,,QR,2026-09-01 17:05:20,,2026-09-04 19:01:10,,,listing,2,35000,"⭐️QR毎⭐️
プラベルでの取引になるため、コメントお願いします。
･有効期限内 下3桁提示可 初期当選 
･代表者、同行者共にWEST名義
・郵送物戻りなし...",True,2026-09
o8t54i9t6w,1788273324946,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,pickup_number,female,公演日3日前までに発券番号共有,ら,4.9,,,2026-09-01 14:35:24,,2026-09-04 15:01:50,,,deleted,2,12000,"チケットぴあ いち早プレリザーブ での当選

11/18(木)に発券番号をお伝えしますのでご自身で発券をお願いいたします。(上乗せでアプグレ対応可能です。ご希望...",True,2026-09
11vhq3v7r1,,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,electronic,female,公演日7日前までにQRコード共有,ちゃん,5.0,,,2026-09-02 08:57:23,,2026-09-05 00:01:13,,,listing,2,13500,"ぴあプレミアム先行　すり替えなし。
代金上乗せでアプグレ対応可です。

発券開始後に、発券番号を連絡いたしますのでご自身で発券していただく形になります。

公演...",True,2026-09
6ni9ezt4f3,,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,pickup_number,female,公演日3日前までに発券番号共有,ら,4.9,,,2026-09-03 07:12:12,,2026-09-05 00:01:13,,,listing,2,11000,"チケットぴあ いち早プレリザーブ での当選

11/18(木)に発券番号をお伝えしますのでご自身で発券をお願いいたします。

必ず発券次第速やかに受け取り連絡を...",True,2026-09
kuoib9yh11,,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,paper,female,発券番号をお伝え致します,R,5.0,,,2026-09-01 12:31:37,,2026-09-05 00:01:13,,,listing,2,16000,"ぴあプレリザーブ先行、すり替えなし
上乗せでアプグレ対応可能です。
公演中止の場合のみ、定価分返金させていただきます。",True,2026-09
c23ql7egfo,,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,electronic,female,分配,な,5.0,,,2026-09-03 05:55:22,,2026-09-05 00:01:13,,,listing,2,14700,"いち早プレリザーブにて当選
アプグレご希望であれば当選時定価分上乗せ頂ける方のみ対応可能です。申し込み時の上乗せは不要。
ご購入前にご相談ください。
公演中止以...",True,2026-09
8ivwbe7cov,,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,electronic,female,公演日3日前よりご自身で発券,り,5.0,,,2026-09-01 11:07:11,,2026-09-05 00:01:13,,,listing,2,14000,"ぴあプレミアム先行　すり替えなし。

アプグレ対応不可

発券開始後に、発券番号を連絡いたしますのでご自身で発券していただく形になります。

公演中止以外、如何...",True,2026-09
ycd6mvznyg,1788257327707,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,pickup_number,female,入金後2日以内に発券番号共有,☆,5.0,,QR,2026-09-01 10:08:47,,2026-09-04 18:01:17,2026-09-04 09:01:13,transition_observed,sold,2,14900,"いち早ぴあプレミアム先行　重複すり替えなし1番手
代金上乗せでアプグレ対応可です。

発券開始後に、発券番号を連絡いたしますのでご自身で発券していただく形になり...",True,2026-09
lij6wotehh,,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,pickup_number,female,公演3日前に発券番号共有,yyy,5.0,,,2026-09-01 09:22:56,,2026-09-05 00:01:13,,,listing,1,2000,"いち早ぴあプレで応募しました。
定価分別で支払いをお願いいたします。
上乗せでアプグレ可能です。
セブンイレブンでの発券になります。
公演中止以外のいかなる場合...",True,2026-09
0xn8uxs7os,,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,pickup_number,female,11/18に発券番号の共有,mimimi,5.0,,QR同行,2026-09-03 08:28:17,,2026-09-05 00:01:13,,,listing,2,9800,"チケットぴあ いち早プレリザーブ での当選

✨価格交渉🉑プライベート出品、プラベルに切り替えさせていただく場合0.95にお値下げいたしますのでお気軽にお声が...",True,2026-09
tw7bxz6gbi,1788334609561,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,paper,none,公演日3日前までに発券番号共有,k,5.0,,,2026-09-02 07:36:49,,2026-09-04 10:01:10,,,deleted,1,14000,"いち早プレリザーブ ぴあプレ枠
重複すり替えなし
上乗せにてアプグレ対応可能ですのでご購入前にご連絡ください。

発券開始日時になりましたら発券番号をお伝えしま...",True,2026-09
44gdxc5pht,,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,electronic,female,発券番号又は分配URLでのお譲り,な,5.0,,,2026-09-01 04:27:44,,2026-09-05 00:01:13,,,listing,2,14000,"いち早プレリザーブ ぴあプレ枠での当選
上乗せでアプグレ対応可
アプグレ落選時のキャンセル不可
発券番号又は分配URLでのお譲り",True,2026-09
dszx4o55w5,,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,electronic,female,公演3日前に電子チケット分配,🥝,5.0,,,2026-09-01 23:32:05,,2026-09-05 00:01:13,,,listing,2,14900,"いち早ぴあプレミアム先行　重複すり替えなし1番手
代金上乗せでアプグレ対応可です。

発券開始後に、電子チケットを分配にてお渡しいたします。

公演中止以外、如...",True,2026-09
q3gx48migc,,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,paper,female,公演日3日前までにご自身にて発券,さーやん,5.0,,,2026-09-01 09:42:25,,2026-09-05 00:01:13,,,listing,2,15000,"いち早プレリザーブ、すり替えなし
上乗せでアプグレ対応可能
アプグレ希望の方はコメントお願いします
公演中止の場合のみ、定価分返金させていただきます",True,2026-09
ynsjk3iswj,1788436526568,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,electronic,female,分配または発券済みチケット当日手渡し,ゆん,5.0,,ランダム,2026-09-03 11:55:26,,2026-09-04 03:01:08,,,deleted,2,6980,"いち早プレリザーブ当選名義の中からランダム配布
(すべての名義にてアップグレード申し込みいたしますが、落選の場合もございますため確約ではございません。)
2枚で...",True,2026-09
elu678rx6t,,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,paper,female,公演日3日前までに発券番号共有,るる,5.0,,,2026-09-02 02:29:52,,2026-09-05 00:01:13,,,listing,2,14500,"チケットぴあ いち早プレリザーブ での当選

11/18(木)に発券番号をお伝えしますのでご自身で発券をお願いいたします。

主催者側都合での公演中止の場合のみ...",True,2026-09
b9z936qqu7,,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,electronic,female,公演日3日前よりご自身にて発券,ℳ,5.0,,,2026-09-01 01:56:48,,2026-09-05 00:01:13,,,listing,2,13000,"ぴあプレ先行、すり替えなし。
上乗せでアプグレ対応可能です。
公演中止の場合のみ、定価分返金させていただきます。
",True,2026-09
c031gr35dd,,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,electronic,female,当日手渡し,な,5.0,,,2026-09-02 11:26:48,,2026-09-05 00:01:13,,,listing,2,15000,"いち早プレリザーブ ぴあプレ枠での当選
すり替えなし

上乗せでアプグレ対応可
希望の場合は事前にメッセージお願いいたします。
アプグレ落選時のキャンセル不可",True,2026-09
z8kl5kbv7l,,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,electronic,female,分配,chi,5.0,,番手,2026-09-01 13:24:40,,2026-09-05 00:01:13,,,listing,2,14000,"ぴあ最速先行/2名義中2番手/すり替えなし
上乗せでアプグレ可能
公演中止以外の返金キャンセル不可となります。
",True,2026-09
9c2qb4b2pu,,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,paper,female,要相談,よよ,5.0,,番手,2026-09-01 23:26:27,,2026-09-05 00:01:13,,,listing,2,14500,"最速先行/2名義中2番手/すり替えなし

2名義ともアプグレ申込予定です。
アプグレ当選時は、アプグレ定価分上乗せをお願いします。
公演中止以外の返金は、いかな...",True,2026-09
5uh8s9zkhj,,tvasahi-dream-festival-2026,2026-11-22,15:00,Kアリーナ横浜,paper,female,公演日7日前までに郵送,あ,5.0,,,2026-09-01 13:12:10,,2026-09-05 00:01:13,,,listing,2,14000,アプグレ対応可,True,2026-09
d74uzyheqe,,tvasahi-dream-festival-2026,2026-11-23,15:00,Kアリーナ横浜,paper,female,当日手渡し,S,5.0,,番手,2026-09-01 10:26:26,,2026-09-05 00:01:13,,,listing,2,15000,"ぴあいち早プレリザーブ
4名義中4番手 当日手渡し
※アプグレご希望されない場合は、発券番号にてお譲り

アプグレご希望の場合、当選時にアプグレ分の差額をいただ...",True,2026-09
u93s17fo07,,tvasahi-dream-festival-2026,2026-11-23,15:00,Kアリーナ横浜,paper,female,当日手渡し,えむ,5.0,,,2026-09-01 18:04:28,,2026-09-05 00:01:13,,,listing,2,14500,"集合時間に集合していただき、手渡しいたします。、集合時間厳守
お座席はお選びいただけません。
如何なる場合も購入後公演中止以外の返金不可
アプグレ 申し込み予定...",True,2026-09
k86drprmkg,,tvasahi-dream-festival-2026,2026-11-23,15:00,Kアリーナ横浜,paper,female,当日手渡し,777,5.0,,番手,2026-09-03 13:13:20,,2026-09-05 00:01:13,,,listing,2,16500,"ぴあいち早プレリザーブにて当選
2名義中2番手 
※アプグレご希望の方は当選時に差額のお支払いをお願いいたします。

・座席はお選びいただけませんのでご了承くだ...",True,2026-09
a8u7tsgzww,,kamigata-expo-park-fes-2026,2026-10-31,,[大阪府] 万博記念公園,electronic,female,QRごと 公演日7日前までにQRコード共有,m,5.0,,QR,2026-09-04 01:21:38,,2026-09-04 19:01:10,,,listing,2,30000,"なにわ名義 有効期限内 下3桁開示可
公演前日にマイページにてログイン情報お伝えします。
入場後は速やかにログアウト及び受け取り評価をお願いします。
公演中止の...",True,2026-09
fv6o36rchv,1788488800656,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,electronic,female,分配または発券済チケット当日手渡し,ゆん,5.0,,番手,2026-09-04 02:26:40,,2026-09-04 09:01:13,,,deleted,1,36000,"⭐️23名義中4番手⭐️
※よくお読みになりご購入をお願いいたします。

所持している名義は全ていち早プレリザーブでの当選となります。当選した全ての名義で後日ア...",True,2026-09
xigvg7utxt,,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,electronic,female,分配または発券済チケット当日手渡し,ゆん,5.0,,番手,2026-09-04 02:33:02,,2026-09-05 00:01:13,,,listing,2,24900,"⭐️23名義中9番手⭐️
※よくお読みになりご購入をお願いいたします。

複数名義は全ていち早プレリザーブでの当選となります。当選した全ての名義で後日アップグレ...",True,2026-09
dgwvn3ypht,,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,electronic,female,分配または発券済チケット当日手渡し,ゆん,5.0,,番手,2026-09-04 02:37:57,,2026-09-05 00:01:13,,,listing,2,21500,"⭐️23名義中14番手⭐️
※よくお読みになりご購入をお願いいたします。

複数名義は全ていち早プレリザーブでの当選となります。当選した全ての名義で後日アップグ...",True,2026-09
smyodg4efw,1788489628760,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,electronic,female,分配または発券済チケット当日手渡し,ゆん,5.0,,番手,2026-09-04 02:40:28,,2026-09-04 17:01:12,,,deleted,2,10500,"⭐️23名義中17番手⭐️
※よくお読みになりご購入をお願いいたします。

複数名義は全ていち早プレリザーブでの当選となります。当選した全ての名義で後日アップグ...",True,2026-09
vwzuwf76m6,,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,electronic,female,分配または発券済チケット当日手渡し,ゆん,5.0,,番手,2026-09-04 02:34:21,,2026-09-05 00:01:13,,,listing,2,24900,"⭐️23名義中10番手⭐️
※よくお読みになりご購入をお願いいたします。

複数名義は全ていち早プレリザーブでの当選となります。当選した全ての名義で後日アップグ...",True,2026-09
dm9ze16c4c,,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,electronic,female,分配または発券済チケット当日手渡し,ゆん,5.0,,番手,2026-09-04 02:28:01,,2026-09-05 00:01:13,,,listing,1,35900,"⭐️23名義中5番手⭐️
※よくお読みになりご購入をお願いいたします。

所持している名義は全ていち早プレリザーブでの当選となります。当選した全ての名義で後日ア...",True,2026-09
q6ldwx6s9q,,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,electronic,female,分配または発券済チケット当日手渡し,ゆん,5.0,,番手,2026-09-04 02:35:17,,2026-09-05 00:01:13,,,listing,2,22000,"⭐️23名義中11番手⭐️
※よくお読みになりご購入をお願いいたします。

複数名義は全ていち早プレリザーブでの当選となります。当選した全ての名義で後日アップグ...",True,2026-09
v89v85s3sz,,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,electronic,female,分配または発券済チケット当日手渡し,ゆん,5.0,,番手,2026-09-04 02:38:43,,2026-09-05 00:01:13,,,listing,2,19800,"⭐️23名義中15番手⭐️
※よくお読みになりご購入をお願いいたします。

複数名義は全ていち早プレリザーブでの当選となります。当選した全ての名義で後日アップグ...",True,2026-09
5n9bc4ub3e,,tvasahi-dream-festival-2026,2026-11-21,15:00,Kアリーナ横浜,electronic,female,分配または発券済チケット当日手渡し,ゆん,5.0,,番手,2026-09-04 02:31:31,,2026-09-05 00:01:13,,,listing,2,25900,"⭐️23名義中7番手⭐️
※よくお読みになりご購入をお願いいたします。

複数名義は全ていち早プレリザーブでの当選となります。当選した全ての名義で後日アップグレ...",True,2026-09
